Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season
F1,07/04/18,00:00,Guingamp,Troyes,4.0,0.0,H,1.0,0.0,H,15.0,8.0,10.0,4.0,9.0,10.0,11.0,12.0,1.0,1.0,0.0,0.0,
F1,07/04/18,00:00,Monaco,Nantes,2.0,1.0,H,2.0,1.0,H,6.0,10.0,3.0,4.0,7.0,5.0,12.0,11.0,4.0,3.0,0.0,0.0,
F1,07/04/18,00:00,Toulouse,Dijon,0.0,1.0,A,0.0,1.0,A,20.0,8.0,5.0,3.0,10.0,3.0,15.0,15.0,2.0,1.0,0.0,0.0,
F1,08/04/18,00:00,Marseille,Montpellier,0.0,0.0,D,0.0,0.0,D,12.0,6.0,3.0,2.0,6.0,2.0,14.0,12.0,2.0,1.0,0.0,0.0,
F1,08/04/18,00:00,Metz,Lyon,0.0,5.0,A,0.0,2.0,A,10.0,14.0,5.0,6.0,4.0,3.0,18.0,7.0,2.0,0.0,0.0,0.0,
F1,08/04/18,00:00,Nice,Rennes,1.0,1.0,D,1.0,1.0,D,10.0,9.0,2.0,3.0,5.0,2.0,7.0,12.0,4.0,4.0,0.0,0.0,
F1,13/04/18,00:00,Angers,Nice,1.0,1.0,D,0.0,0.0,D,12.0,15.0,3.0,7.0,4.0,8.0,14.0,5.0,1.0,3.0,0.0,0.0,
F1,14/04/18,00:00,Lille,Guingamp,2.0,2.0,D,0.0,0.0,D,10.0,6.0,3.0,3.0,2.0,3.0,15.0,15.0,2.0,1.0,0.0,0.0,
F1,14/04/18,00:00,Lyon,Amiens,3.0,0.0,H,1.0,0.0,H,25.0,5.0,8.0,2.0,7.0,5.0,9.0,11.0,0.0,0.0,0.0,0.0,
F1,14/04/18,00:00,Nantes,Dijon,1.0,1.0,D,1.0,0.0,H,15.0,12.0,2.0,4.0,6.0,4.0,14.0,9.0,0.0,0.0,0.0,0.0,
F1,14/04/18,00:00,Rennes,Metz,1.0,2.0,A,1.0,0.0,H,14.0,7.0,3.0,6.0,7.0,3.0,6.0,17.0,1.0,4.0,0.0,0.0,
F1,14/04/18,00:00,Strasbourg,St Etienne,0.0,1.0,A,0.0,0.0,D,16.0,5.0,6.0,1.0,10.0,1.0,11.0,10.0,3.0,1.0,0.0,0.0,
F1,15/04/18,00:00,Montpellier,Bordeaux,1.0,3.0,A,0.0,1.0,A,19.0,9.0,5.0,4.0,6.0,2.0,9.0,8.0,3.0,2.0,0.0,0.0,
F1,15/04/18,00:00,Paris SG,Monaco,7.0,1.0,H,4.0,1.0,H,12.0,11.0,7.0,2.0,4.0,2.0,8.0,8.0,1.0,3.0,0.0,0.0,
F1,15/04/18,00:00,Troyes,Marseille,2.0,3.0,A,1.0,1.0,D,12.0,21.0,7.0,9.0,5.0,8.0,15.0,8.0,2.0,2.0,0.0,0.0,
F1,20/04/18,00:00,Dijon,Lyon,2.0,5.0,A,1.0,1.0,D,17.0,17.0,5.0,11.0,9.0,5.0,11.0,12.0,1.0,2.0,0.0,0.0,
F1,20/04/18,00:00,Nantes,Rennes,1.0,1.0,D,1.0,0.0,H,13.0,18.0,7.0,9.0,5.0,8.0,17.0,12.0,6.0,2.0,1.0,0.0,
F1,21/04/18,00:00,Amiens,Strasbourg,3.0,1.0,H,1.0,0.0,H,7.0,15.0,5.0,2.0,2.0,6.0,20.0,11.0,4.0,2.0,0.0,0.0,
F1,21/04/18,00:00,Guingamp,Monaco,3.0,1.0,H,2.0,0.0,H,24.0,4.0,12.0,1.0,10.0,1.0,13.0,17.0,0.0,2.0,0.0,1.0,
F1,21/04/18,00:00,Marseille,Lille,5.0,1.0,H,4.0,0.0,H,19.0,14.0,8.0,3.0,3.0,6.0,9.0,8.0,0.0,1.0,0.0,0.0,
F1,21/04/18,00:00,Metz,Caen,1.0,1.0,D,0.0,0.0,D,15.0,5.0,3.0,4.0,7.0,2.0,9.0,11.0,2.0,1.0,0.0,0.0,
F1,21/04/18,00:00,Toulouse,Angers,2.0,0.0,H,1.0,0.0,H,14.0,7.0,8.0,0.0,6.0,2.0,11.0,11.0,1.0,2.0,0.0,0.0,
F1,22/04/18,00:00,Bordeaux,Paris SG,0.0,1.0,A,0.0,0.0,D,21.0,10.0,8.0,2.0,8.0,5.0,15.0,8.0,0.0,1.0,0.0,0.0,
F1,22/04/18,00:00,Nice,Montpellier,1.0,0.0,H,0.0,0.0,D,16.0,5.0,4.0,2.0,3.0,3.0,10.0,13.0,0.0,0.0,0.0,0.0,
F1,22/04/18,00:00,St Etienne,Troyes,2.0,1.0,H,0.0,1.0,A,18.0,6.0,6.0,3.0,7.0,2.0,5.0,21.0,0.0,2.0,0.0,0.0,
F1,25/04/18,00:00,Caen,Toulouse,0.0,0.0,D,0.0,0.0,D,9.0,5.0,0.0,2.0,1.0,2.0,9.0,11.0,2.0,1.0,0.0,0.0,
F1,27/04/18,00:00,Montpellier,St Etienne,0.0,1.0,A,0.0,1.0,A,25.0,7.0,5.0,5.0,9.0,1.0,9.0,7.0,0.0,2.0,0.0,0.0,
F1,28/04/18,00:00,Bordeaux,Dijon,3.0,1.0,H,1.0,0.0,H,10.0,10.0,4.0,3.0,4.0,4.0,14.0,12.0,1.0,0.0,0.0,0.0,
F1,28/04/18,00:00,Lille,Metz,3.0,1.0,H,2.0,0.0,H,15.0,14.0,9.0,4.0,3.0,5.0,11.0,12.0,0.0,2.0,0.0,0.0,
F1,28/04/18,00:00,Lyon,Nantes,2.0,0.0,H,1.0,0.0,H,25.0,12.0,11.0,4.0,6.0,4.0,7.0,14.0,1.0,1.0,0.0,0.0,
F1,28/04/18,00:00,Monaco,Amiens,0.0,0.0,D,0.0,0.0,D,16.0,7.0,1.0,1.0,6.0,6.0,9.0,13.0,1.0,2.0,1.0,1.0,
F1,28/04/18,00:00,Strasbourg,Nice,1.0,1.0,D,1.0,0.0,H,9.0,11.0,2.0,7.0,3.0,8.0,18.0,13.0,2.0,4.0,0.0,0.0,
F1,28/04/18,00:00,Troyes,Caen,3.0,1.0,H,2.0,1.0,H,5.0,13.0,3.0,2.0,4.0,5.0,8.0,16.0,1.0,2.0,0.0,0.0,
F1,29/04/18,00:00,Angers,Marseille,1.0,1.0,D,0.0,1.0,A,14.0,13.0,6.0,5.0,4.0,9.0,9.0,9.0,1.0,3.0,0.0,0.0,
F1,29/04/18,00:00,Paris SG,Guingamp,2.0,2.0,D,0.0,1.0,A,14.0,22.0,3.0,5.0,7.0,7.0,11.0,9.0,2.0,0.0,0.0,0.0,
F1,29/04/18,00:00,Rennes,Toulouse,2.0,1.0,H,1.0,1.0,D,6.0,12.0,3.0,2.0,2.0,7.0,11.0,14.0,2.0,1.0,1.0,0.0,
F1,04/05/18,00:00,Amiens,Paris SG,2.0,2.0,D,0.0,1.0,A,12.0,23.0,5.0,8.0,3.0,13.0,14.0,10.0,2.0,0.0,0.0,0.0,
F1,06/05/18,00:00,Caen,Monaco,1.0,2.0,A,1.0,1.0,D,16.0,17.0,5.0,4.0,6.0,8.0,14.0,16.0,1.0,2.0,1.0,0.0,
F1,06/05/18,00:00,Dijon,Guingamp,3.0,1.0,H,1.0,0.0,H,19.0,4.0,9.0,1.0,4.0,3.0,10.0,9.0,1.0,1.0,0.0,0.0,
F1,06/05/18,00:00,Lyon,Troyes,3.0,0.0,H,2.0,0.0,H,17.0,13.0,5.0,4.0,6.0,8.0,9.0,9.0,2.0,2.0,0.0,0.0,
F1,06/05/18,00:00,Marseille,Nice,2.0,1.0,H,1.0,1.0,D,18.0,11.0,8.0,2.0,9.0,4.0,18.0,12.0,1.0,1.0,0.0,0.0,
F1,06/05/18,00:00,Metz,Angers,1.0,2.0,A,1.0,0.0,H,8.0,17.0,4.0,4.0,2.0,7.0,12.0,11.0,1.0,0.0,0.0,0.0,
F1,06/05/18,00:00,Nantes,Montpellier,0.0,2.0,A,0.0,0.0,D,11.0,12.0,2.0,7.0,7.0,3.0,14.0,8.0,0.0,3.0,0.0,0.0,
F1,06/05/18,00:00,Rennes,Strasbourg,2.0,1.0,H,1.0,0.0,H,14.0,7.0,2.0,3.0,5.0,5.0,10.0,11.0,1.0,1.0,0.0,0.0,
F1,06/05/18,00:00,St Etienne,Bordeaux,1.0,3.0,A,1.0,2.0,A,16.0,11.0,3.0,5.0,5.0,2.0,12.0,12.0,2.0,3.0,0.0,0.0,
F1,06/05/18,00:00,Toulouse,Lille,2.0,3.0,A,2.0,1.0,H,6.0,17.0,4.0,8.0,1.0,3.0,14.0,16.0,4.0,2.0,1.0,0.0,
F1,11/05/18,00:00,Guingamp,Marseille,3.0,3.0,D,1.0,2.0,A,22.0,16.0,7.0,5.0,6.0,11.0,20.0,15.0,2.0,0.0,0.0,1.0,
F1,12/05/18,00:00,Amiens,Metz,2.0,0.0,H,1.0,0.0,H,9.0,13.0,2.0,1.0,3.0,8.0,14.0,15.0,1.0,2.0,0.0,0.0,
F1,12/05/18,00:00,Angers,Nantes,0.0,2.0,A,0.0,0.0,D,14.0,12.0,2.0,2.0,5.0,4.0,7.0,11.0,0.0,1.0,0.0,0.0,
F1,12/05/18,00:00,Bordeaux,Toulouse,4.0,2.0,H,1.0,1.0,D,15.0,10.0,6.0,4.0,6.0,6.0,8.0,20.0,1.0,3.0,0.0,0.0,
F1,12/05/18,00:00,Lille,Dijon,2.0,1.0,H,2.0,1.0,H,13.0,12.0,3.0,7.0,4.0,4.0,8.0,11.0,0.0,2.0,0.0,0.0,
F1,12/05/18,00:00,Monaco,St Etienne,1.0,0.0,H,0.0,0.0,D,18.0,11.0,5.0,3.0,6.0,5.0,14.0,11.0,1.0,1.0,1.0,0.0,
F1,12/05/18,00:00,Montpellier,Troyes,1.0,1.0,D,0.0,1.0,A,22.0,9.0,3.0,2.0,11.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,
F1,12/05/18,00:00,Nice,Caen,4.0,1.0,H,3.0,0.0,H,21.0,12.0,8.0,5.0,4.0,7.0,10.0,18.0,0.0,1.0,0.0,1.0,
F1,12/05/18,00:00,Paris SG,Rennes,0.0,2.0,A,0.0,0.0,D,14.0,10.0,5.0,2.0,7.0,7.0,12.0,12.0,1.0,0.0,0.0,0.0,
F1,12/05/18,00:00,Strasbourg,Lyon,3.0,2.0,H,1.0,0.0,H,9.0,8.0,4.0,3.0,2.0,1.0,25.0,20.0,5.0,1.0,0.0,0.0,
F1,19/05/18,00:00,Caen,Paris SG,0.0,0.0,D,0.0,0.0,D,11.0,7.0,6.0,2.0,2.0,3.0,15.0,18.0,3.0,1.0,0.0,0.0,
F1,19/05/18,00:00,Dijon,Angers,2.0,1.0,H,1.0,0.0,H,7.0,16.0,1.0,8.0,1.0,9.0,17.0,7.0,1.0,2.0,0.0,0.0,
F1,19/05/18,00:00,Lyon,Nice,3.0,2.0,H,0.0,1.0,A,23.0,11.0,8.0,4.0,8.0,7.0,15.0,13.0,3.0,3.0,0.0,0.0,
F1,19/05/18,00:00,Marseille,Amiens,2.0,1.0,H,2.0,1.0,H,27.0,5.0,11.0,2.0,7.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,
F1,19/05/18,00:00,Metz,Bordeaux,0.0,4.0,A,0.0,3.0,A,7.0,15.0,0.0,7.0,4.0,6.0,11.0,16.0,3.0,0.0,0.0,1.0,
F1,19/05/18,00:00,Nantes,Strasbourg,1.0,0.0,H,1.0,0.0,H,9.0,10.0,2.0,2.0,2.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,
F1,19/05/18,00:00,Rennes,Montpellier,1.0,1.0,D,1.0,1.0,D,9.0,9.0,1.0,6.0,8.0,4.0,10.0,12.0,0.0,1.0,0.0,1.0,
F1,19/05/18,00:00,St Etienne,Lille,5.0,0.0,H,3.0,0.0,H,14.0,11.0,7.0,3.0,7.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,
F1,19/05/18,00:00,Toulouse,Guingamp,2.0,1.0,H,0.0,0.0,D,17.0,13.0,7.0,6.0,9.0,5.0,9.0,14.0,3.0,2.0,0.0,0.0,
F1,19/05/18,00:00,Troyes,Monaco,0.0,3.0,A,0.0,1.0,A,12.0,21.0,4.0,14.0,6.0,2.0,14.0,13.0,1.0,1.0,0.0,0.0,
F1,10/08/2018,00:00,Marseille,Toulouse,4.0,0.0,H,1.0,0.0,H,23.0,5.0,10.0,1.0,5.0,1.0,7.0,20.0,1.0,3.0,0.0,0.0,
F1,11/08/2018,00:00,Angers,Nimes,3.0,4.0,A,1.0,1.0,D,21.0,14.0,7.0,5.0,5.0,1.0,20.0,12.0,2.0,2.0,0.0,1.0,
F1,11/08/2018,00:00,Lille,Rennes,3.0,1.0,H,1.0,1.0,D,15.0,8.0,6.0,2.0,2.0,6.0,12.0,13.0,1.0,0.0,0.0,0.0,
F1,11/08/2018,00:00,Montpellier,Dijon,1.0,2.0,A,1.0,0.0,H,16.0,9.0,7.0,4.0,4.0,2.0,15.0,21.0,2.0,2.0,0.0,0.0,
F1,11/08/2018,00:00,Nantes,Monaco,1.0,3.0,A,0.0,0.0,D,16.0,11.0,4.0,6.0,7.0,2.0,8.0,15.0,1.0,0.0,0.0,0.0,
F1,11/08/2018,00:00,Nice,Reims,0.0,1.0,A,0.0,1.0,A,19.0,5.0,1.0,3.0,10.0,2.0,13.0,14.0,1.0,2.0,0.0,0.0,
F1,11/08/2018,00:00,St Etienne,Guingamp,2.0,1.0,H,1.0,0.0,H,11.0,11.0,6.0,5.0,6.0,9.0,14.0,11.0,3.0,1.0,0.0,0.0,
F1,12/08/2018,00:00,Bordeaux,Strasbourg,0.0,2.0,A,0.0,0.0,D,5.0,17.0,2.0,6.0,3.0,10.0,6.0,12.0,1.0,0.0,1.0,0.0,
F1,12/08/2018,00:00,Lyon,Amiens,2.0,0.0,H,1.0,0.0,H,15.0,10.0,7.0,1.0,10.0,1.0,9.0,17.0,0.0,2.0,0.0,0.0,
F1,12/08/2018,00:00,Paris SG,Caen,3.0,0.0,H,2.0,0.0,H,11.0,5.0,8.0,1.0,6.0,3.0,13.0,7.0,1.0,0.0,0.0,0.0,
F1,17/08/2018,00:00,Reims,Lyon,1.0,0.0,H,1.0,0.0,H,7.0,19.0,2.0,5.0,0.0,4.0,11.0,10.0,2.0,0.0,0.0,0.0,
F1,18/08/2018,00:00,Amiens,Montpellier,1.0,2.0,A,0.0,0.0,D,11.0,7.0,2.0,3.0,6.0,2.0,15.0,15.0,1.0,3.0,0.0,0.0,
F1,18/08/2018,00:00,Caen,Nice,1.0,1.0,D,0.0,0.0,D,13.0,16.0,4.0,5.0,5.0,10.0,22.0,11.0,2.0,2.0,0.0,0.0,
F1,18/08/2018,00:00,Dijon,Nantes,2.0,0.0,H,1.0,0.0,H,14.0,7.0,7.0,0.0,3.0,4.0,18.0,13.0,0.0,1.0,0.0,1.0,
F1,18/08/2018,00:00,Guingamp,Paris SG,1.0,3.0,A,1.0,0.0,H,11.0,17.0,3.0,7.0,4.0,7.0,15.0,16.0,0.0,1.0,0.0,0.0,
F1,18/08/2018,00:00,Monaco,Lille,0.0,0.0,D,0.0,0.0,D,10.0,13.0,1.0,4.0,8.0,4.0,10.0,14.0,0.0,0.0,0.0,0.0,
F1,18/08/2018,00:00,Rennes,Angers,1.0,0.0,H,0.0,0.0,D,5.0,7.0,2.0,0.0,3.0,0.0,8.0,11.0,1.0,2.0,0.0,0.0,
F1,19/08/2018,00:00,Nimes,Marseille,3.0,1.0,H,1.0,0.0,H,14.0,10.0,7.0,5.0,6.0,7.0,11.0,11.0,3.0,1.0,0.0,0.0,
F1,19/08/2018,00:00,Strasbourg,St Etienne,1.0,1.0,D,0.0,0.0,D,11.0,9.0,5.0,2.0,7.0,2.0,11.0,7.0,1.0,2.0,0.0,1.0,
F1,19/08/2018,00:00,Toulouse,Bordeaux,2.0,1.0,H,1.0,0.0,H,13.0,15.0,5.0,8.0,1.0,2.0,10.0,11.0,1.0,1.0,0.0,0.0,
F1,24/08/2018,00:00,Lyon,Strasbourg,2.0,0.0,H,1.0,0.0,H,22.0,9.0,10.0,1.0,5.0,4.0,13.0,13.0,1.0,2.0,0.0,0.0,
F1,25/08/2018,00:00,Amiens,Reims,4.0,1.0,H,1.0,0.0,H,14.0,7.0,8.0,3.0,4.0,2.0,18.0,17.0,1.0,1.0,0.0,1.0,
F1,25/08/2018,00:00,Montpellier,St Etienne,0.0,0.0,D,0.0,0.0,D,14.0,9.0,1.0,2.0,6.0,3.0,12.0,14.0,3.0,0.0,0.0,0.0,
F1,25/08/2018,00:00,Nantes,Caen,1.0,1.0,D,0.0,1.0,A,16.0,3.0,3.0,2.0,3.0,1.0,16.0,16.0,2.0,3.0,0.0,1.0,
F1,25/08/2018,00:00,Nice,Dijon,0.0,4.0,A,0.0,0.0,D,16.0,9.0,3.0,5.0,5.0,3.0,11.0,19.0,2.0,3.0,0.0,0.0,
F1,25/08/2018,00:00,Paris SG,Angers,3.0,1.0,H,1.0,1.0,D,13.0,11.0,5.0,6.0,9.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0,
F1,25/08/2018,00:00,Toulouse,Nimes,1.0,0.0,H,0.0,0.0,D,10.0,9.0,5.0,0.0,3.0,3.0,17.0,21.0,1.0,3.0,0.0,0.0,
F1,26/08/2018,00:00,Bordeaux,Monaco,2.0,1.0,H,0.0,0.0,D,14.0,15.0,6.0,5.0,5.0,8.0,10.0,14.0,1.0,2.0,0.0,0.0,
F1,26/08/2018,00:00,Lille,Guingamp,3.0,0.0,H,2.0,0.0,H,13.0,13.0,7.0,4.0,4.0,4.0,13.0,13.0,2.0,1.0,0.0,1.0,
F1,26/08/2018,00:00,Marseille,Rennes,2.0,2.0,D,0.0,2.0,A,8.0,7.0,3.0,2.0,8.0,4.0,16.0,15.0,1.0,1.0,0.0,0.0,
F1,31/08/2018,00:00,Lyon,Nice,0.0,1.0,A,0.0,0.0,D,29.0,8.0,9.0,1.0,10.0,5.0,6.0,14.0,0.0,2.0,0.0,0.0,
F1,01/09/2018,00:00,Angers,Lille,1.0,0.0,H,0.0,0.0,D,6.0,17.0,3.0,4.0,4.0,5.0,14.0,8.0,0.0,1.0,1.0,0.0,
F1,01/09/2018,00:00,Dijon,Caen,0.0,2.0,A,0.0,1.0,A,15.0,9.0,2.0,4.0,9.0,5.0,11.0,13.0,0.0,3.0,0.0,0.0,
F1,01/09/2018,00:00,Guingamp,Toulouse,1.0,2.0,A,1.0,2.0,A,23.0,5.0,5.0,4.0,11.0,4.0,12.0,13.0,3.0,2.0,0.0,1.0,
F1,01/09/2018,00:00,Nimes,Paris SG,2.0,4.0,A,0.0,2.0,A,14.0,7.0,6.0,5.0,3.0,4.0,12.0,11.0,1.0,3.0,1.0,1.0,
F1,01/09/2018,00:00,Reims,Montpellier,0.0,1.0,A,0.0,0.0,D,21.0,9.0,6.0,3.0,5.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,
F1,01/09/2018,00:00,Strasbourg,Nantes,2.0,3.0,A,1.0,2.0,A,10.0,14.0,5.0,5.0,1.0,3.0,12.0,12.0,1.0,2.0,0.0,0.0,
F1,02/09/2018,00:00,Monaco,Marseille,2.0,3.0,A,0.0,1.0,A,8.0,15.0,4.0,5.0,1.0,5.0,11.0,16.0,1.0,1.0,0.0,0.0,
F1,02/09/2018,00:00,Rennes,Bordeaux,2.0,0.0,H,2.0,0.0,H,16.0,8.0,8.0,1.0,6.0,5.0,12.0,14.0,0.0,3.0,0.0,0.0,
F1,02/09/2018,00:00,St Etienne,Amiens,0.0,0.0,D,0.0,0.0,D,19.0,9.0,5.0,2.0,14.0,1.0,11.0,12.0,3.0,2.0,0.0,0.0,
F1,14/09/2018,00:00,Nice,Rennes,2.0,1.0,H,0.0,0.0,D,13.0,10.0,4.0,3.0,3.0,2.0,10.0,19.0,4.0,1.0,0.0,0.0,
F1,14/09/2018,00:00,Paris SG,St Etienne,4.0,0.0,H,1.0,0.0,H,16.0,11.0,9.0,2.0,7.0,4.0,12.0,13.0,1.0,1.0,0.0,0.0,
F1,15/09/2018,00:00,Amiens,Lille,2.0,3.0,A,0.0,1.0,A,8.0,18.0,4.0,9.0,3.0,3.0,12.0,21.0,1.0,2.0,0.0,0.0,
F1,15/09/2018,00:00,Caen,Lyon,2.0,2.0,D,0.0,1.0,A,18.0,17.0,4.0,6.0,2.0,4.0,15.0,13.0,1.0,2.0,2.0,0.0,
F1,15/09/2018,00:00,Dijon,Angers,1.0,3.0,A,1.0,3.0,A,11.0,13.0,3.0,6.0,4.0,6.0,11.0,13.0,2.0,2.0,0.0,0.0,
F1,15/09/2018,00:00,Montpellier,Strasbourg,1.0,1.0,D,0.0,0.0,D,10.0,7.0,3.0,1.0,5.0,5.0,15.0,14.0,1.0,2.0,0.0,0.0,
F1,15/09/2018,00:00,Toulouse,Monaco,1.0,1.0,D,0.0,0.0,D,13.0,12.0,6.0,2.0,6.0,3.0,17.0,17.0,2.0,3.0,0.0,0.0,
F1,16/09/2018,00:00,Bordeaux,Nimes,3.0,3.0,D,1.0,2.0,A,15.0,14.0,4.0,5.0,8.0,3.0,12.0,9.0,2.0,0.0,0.0,0.0,
F1,16/09/2018,00:00,Marseille,Guingamp,4.0,0.0,H,0.0,0.0,D,17.0,2.0,6.0,0.0,8.0,1.0,7.0,9.0,1.0,1.0,0.0,0.0,
F1,16/09/2018,00:00,Nantes,Reims,0.0,0.0,D,0.0,0.0,D,12.0,7.0,6.0,0.0,7.0,7.0,13.0,12.0,3.0,4.0,0.0,0.0,
F1,21/09/2018,00:00,Monaco,Nimes,1.0,1.0,D,1.0,1.0,D,15.0,9.0,4.0,2.0,5.0,5.0,15.0,15.0,1.0,2.0,0.0,0.0,
F1,22/09/2018,00:00,Angers,Toulouse,0.0,0.0,D,0.0,0.0,D,16.0,7.0,4.0,0.0,4.0,4.0,14.0,14.0,1.0,2.0,0.0,0.0,
F1,22/09/2018,00:00,Lille,Nantes,2.0,1.0,H,1.0,0.0,H,11.0,11.0,8.0,4.0,4.0,1.0,15.0,12.0,3.0,4.0,0.0,0.0,
F1,22/09/2018,00:00,Montpellier,Nice,1.0,0.0,H,1.0,0.0,H,12.0,9.0,5.0,2.0,6.0,5.0,14.0,11.0,3.0,2.0,0.0,0.0,
F1,22/09/2018,00:00,Reims,Dijon,0.0,0.0,D,0.0,0.0,D,11.0,6.0,2.0,0.0,9.0,3.0,15.0,14.0,1.0,1.0,0.0,0.0,
F1,22/09/2018,00:00,St Etienne,Caen,2.0,1.0,H,0.0,1.0,A,23.0,9.0,7.0,2.0,9.0,6.0,3.0,20.0,2.0,3.0,0.0,0.0,
F1,22/09/2018,00:00,Strasbourg,Amiens,3.0,1.0,H,0.0,1.0,A,13.0,8.0,6.0,3.0,1.0,1.0,16.0,13.0,1.0,4.0,0.0,0.0,
F1,23/09/2018,00:00,Guingamp,Bordeaux,1.0,3.0,A,0.0,0.0,D,18.0,11.0,5.0,6.0,6.0,4.0,14.0,17.0,1.0,4.0,0.0,0.0,
F1,23/09/2018,00:00,Lyon,Marseille,4.0,2.0,H,1.0,1.0,D,17.0,9.0,5.0,3.0,3.0,7.0,7.0,12.0,1.0,2.0,0.0,1.0,
F1,23/09/2018,00:00,Rennes,Paris SG,1.0,3.0,A,1.0,1.0,D,14.0,15.0,4.0,6.0,9.0,4.0,11.0,17.0,2.0,3.0,0.0,0.0,
F1,25/09/2018,00:00,Monaco,Angers,0.0,1.0,A,0.0,1.0,A,7.0,6.0,0.0,3.0,5.0,4.0,13.0,12.0,1.0,2.0,0.0,0.0,
F1,25/09/2018,00:00,Nantes,Nice,1.0,2.0,A,0.0,1.0,A,10.0,12.0,3.0,5.0,8.0,8.0,12.0,15.0,1.0,2.0,0.0,0.0,
F1,25/09/2018,00:00,Toulouse,St Etienne,2.0,3.0,A,0.0,1.0,A,20.0,14.0,6.0,8.0,4.0,2.0,13.0,14.0,1.0,2.0,0.0,0.0,
F1,26/09/2018,00:00,Amiens,Rennes,2.0,1.0,H,0.0,0.0,D,12.0,15.0,3.0,2.0,9.0,6.0,11.0,18.0,0.0,2.0,0.0,1.0,
F1,26/09/2018,00:00,Bordeaux,Lille,1.0,0.0,H,1.0,0.0,H,7.0,15.0,3.0,6.0,3.0,4.0,13.0,19.0,1.0,3.0,0.0,1.0,
F1,26/09/2018,00:00,Caen,Montpellier,2.0,2.0,D,1.0,1.0,D,11.0,16.0,3.0,6.0,4.0,6.0,10.0,14.0,2.0,2.0,0.0,1.0,
F1,26/09/2018,00:00,Dijon,Lyon,0.0,3.0,A,0.0,3.0,A,30.0,16.0,6.0,5.0,8.0,2.0,12.0,11.0,2.0,2.0,1.0,1.0,
F1,26/09/2018,00:00,Marseille,Strasbourg,3.0,2.0,H,2.0,1.0,H,13.0,9.0,5.0,5.0,3.0,2.0,12.0,13.0,3.0,3.0,1.0,0.0,
F1,26/09/2018,00:00,Nimes,Guingamp,0.0,0.0,D,0.0,0.0,D,7.0,9.0,2.0,3.0,4.0,3.0,11.0,12.0,3.0,3.0,0.0,0.0,
F1,26/09/2018,00:00,Paris SG,Reims,4.0,1.0,H,3.0,1.0,H,15.0,9.0,7.0,3.0,8.0,4.0,12.0,13.0,0.0,1.0,0.0,0.0,
F1,28/09/2018,00:00,St Etienne,Monaco,2.0,0.0,H,1.0,0.0,H,16.0,20.0,5.0,7.0,6.0,3.0,8.0,9.0,0.0,1.0,0.0,0.0,
F1,29/09/2018,00:00,Angers,Guingamp,0.0,1.0,A,0.0,1.0,A,11.0,11.0,4.0,5.0,1.0,4.0,15.0,13.0,3.0,3.0,0.0,0.0,
F1,29/09/2018,00:00,Caen,Amiens,1.0,0.0,H,1.0,0.0,H,12.0,7.0,4.0,2.0,7.0,4.0,15.0,11.0,2.0,2.0,0.0,1.0,
F1,29/09/2018,00:00,Lyon,Nantes,1.0,1.0,D,1.0,0.0,H,20.0,19.0,7.0,4.0,10.0,10.0,15.0,12.0,3.0,4.0,0.0,0.0,
F1,29/09/2018,00:00,Nice,Paris SG,0.0,3.0,A,0.0,1.0,A,9.0,21.0,1.0,8.0,3.0,7.0,13.0,12.0,3.0,2.0,1.0,0.0,
F1,29/09/2018,00:00,Reims,Bordeaux,0.0,0.0,D,0.0,0.0,D,9.0,7.0,0.0,3.0,7.0,1.0,16.0,23.0,2.0,3.0,0.0,0.0,
F1,29/09/2018,00:00,Strasbourg,Dijon,3.0,0.0,H,1.0,0.0,H,7.0,14.0,5.0,1.0,0.0,5.0,11.0,17.0,1.0,3.0,0.0,0.0,
F1,30/09/2018,00:00,Lille,Marseille,3.0,0.0,H,0.0,0.0,D,16.0,8.0,4.0,3.0,5.0,2.0,8.0,14.0,1.0,3.0,0.0,0.0,
F1,30/09/2018,00:00,Montpellier,Nimes,3.0,0.0,H,2.0,0.0,H,19.0,11.0,6.0,3.0,4.0,1.0,15.0,18.0,2.0,3.0,0.0,0.0,
F1,30/09/2018,00:00,Rennes,Toulouse,1.0,1.0,D,0.0,0.0,D,22.0,5.0,7.0,2.0,7.0,3.0,17.0,14.0,1.0,4.0,0.0,1.0,
F1,05/10/2018,00:00,Toulouse,Nice,1.0,1.0,D,0.0,1.0,A,13.0,11.0,2.0,2.0,3.0,2.0,17.0,14.0,1.0,2.0,0.0,0.0,
F1,06/10/2018,00:00,Amiens,Dijon,1.0,0.0,H,1.0,0.0,H,8.0,10.0,2.0,3.0,6.0,2.0,19.0,18.0,0.0,0.0,0.0,0.0,
F1,06/10/2018,00:00,Angers,Strasbourg,2.0,2.0,D,0.0,2.0,A,24.0,9.0,6.0,4.0,6.0,1.0,11.0,13.0,1.0,5.0,0.0,0.0,
